Issue ID,Description,State,Severity,Story Points,Project Path,Location Kind,Path,Line,Column,Incident ID,Help Link,Assembly Name,Assembly Version,Assembly Public Key,Snippet
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\WebAppManager\Webserver.API.WebApplicationManager.csproj,File,src\WebAppManager\obj\x64\Release\Pages\LoginDialog.g.cs,120,12,E:System.Windows.Controls.Primitives.ButtonBase.Click,,,,,((System.Windows.Controls.Button)(target)).Click += new System.Windows.RoutedEventHandler(this.OKButton_Click);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\WebAppManager\Webserver.API.WebApplicationManager.csproj,File,src\WebAppManager\obj\x64\Release\Pages\LoginDialog.g.cs,115,12,T:System.Windows.Controls.CheckBox,,,,,this.CacheCredentialsCheckBox = ((System.Windows.Controls.CheckBox)(target));
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\WebAppManager\Webserver.API.WebApplicationManager.csproj,File,src\WebAppManager\obj\x64\Release\Pages\LoginDialog.g.cs,112,12,T:System.Windows.Controls.PasswordBox,,,,,this.PasswordNameTextBox = ((System.Windows.Controls.PasswordBox)(target));
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\WebAppManager\Webserver.API.WebApplicationManager.csproj,File,src\WebAppManager\obj\x64\Release\Pages\LoginDialog.g.cs,109,12,T:System.Windows.Controls.TextBox,,,,,this.UserNameTextBox = ((System.Windows.Controls.TextBox)(target));
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\WebAppManager\Webserver.API.WebApplicationManager.csproj,File,src\WebAppManager\obj\x64\Release\Pages\LoginDialog.g.cs,106,12,T:System.Windows.Controls.TextBlock,,,,,this.PlcIpOrDnsNameInput = ((System.Windows.Controls.TextBlock)(target));
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\WebAppManager\Webserver.API.WebApplicationManager.csproj,File,src\WebAppManager\obj\x64\Release\Pages\LoginDialog.g.cs,90,12,T:System.Windows.Application,,,,,"System.Windows.Application.LoadComponent(this, resourceLocater);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\WebAppManager\Webserver.API.WebApplicationManager.csproj,File,src\WebAppManager\obj\x64\Release\Pages\LoginDialog.g.cs,90,12,"M:System.Windows.Application.LoadComponent(System.Object,System.Uri)",,,,,"System.Windows.Application.LoadComponent(this, resourceLocater);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\WebAppManager\Webserver.API.WebApplicationManager.csproj,File,src\WebAppManager\obj\x64\Release\Pages\LoginDialog.g.cs,86,12,T:System.Uri,,,,,"System.Uri resourceLocater = new System.Uri(""/Siemens.Simatic.S7.Webserver.API.WebApplicationManager;component/pages/logindial"" +                      ""og.xaml"", System.UriKind.Relative);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\WebAppManager\Webserver.API.WebApplicationManager.csproj,File,src\WebAppManager\obj\x64\Release\Pages\LoginDialog.g.cs,86,12,"M:System.Uri.#ctor(System.String,System.UriKind)",,,,,"System.Uri resourceLocater = new System.Uri(""/Siemens.Simatic.S7.Webserver.API.WebApplicationManager;component/pages/logindial"" +                      ""og.xaml"", System.UriKind.Relative);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\WebAppManager\Webserver.API.WebApplicationManager.csproj,File,src\WebAppManager\obj\x64\Release\Pages\LoginDialog.g.cs,69,50,T:System.Windows.Controls.CheckBox,,,,,CacheCredentialsCheckBox
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\WebAppManager\Webserver.API.WebApplicationManager.csproj,File,src\WebAppManager\obj\x64\Release\Pages\LoginDialog.g.cs,61,53,T:System.Windows.Controls.PasswordBox,,,,,PasswordNameTextBox
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\WebAppManager\Webserver.API.WebApplicationManager.csproj,File,src\WebAppManager\obj\x64\Release\Pages\LoginDialog.g.cs,53,49,T:System.Windows.Controls.TextBox,,,,,UserNameTextBox
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\WebAppManager\Webserver.API.WebApplicationManager.csproj,File,src\WebAppManager\obj\x64\Release\Pages\LoginDialog.g.cs,45,51,T:System.Windows.Controls.TextBlock,,,,,PlcIpOrDnsNameInput
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\WebAppManager\Webserver.API.WebApplicationManager.csproj,File,src\WebAppManager\Pages\LoginDialog.xaml.cs,17,8,T:System.Windows.RoutedEventArgs,,,,,"private void OKButton_Click(object sender, RoutedEventArgs e)"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\WebAppManager\Webserver.API.WebApplicationManager.csproj,File,src\WebAppManager\Pages\LoginDialog.xaml.cs,20,12,M:System.Windows.Window.Close,,,,,this.Close();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\WebAppManager\Webserver.API.WebApplicationManager.csproj,File,src\WebAppManager\Pages\LoginDialog.xaml.cs,19,12,P:System.Windows.Window.DialogResult,,,,,this.DialogResult = true;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\WebAppManager\Webserver.API.WebApplicationManager.csproj,File,src\WebAppManager\Pages\LoginDialog.xaml.cs,12,8,M:System.Windows.Window.#ctor,,,,,public LoginDialog()          {              InitializeComponent();          }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\WebAppManager\Webserver.API.WebApplicationManager.csproj,File,src\WebAppManager\Pages\LoginDialog.xaml.cs,12,8,M:System.Windows.Window.#ctor,,,,,public LoginDialog()          {              InitializeComponent();          }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\WebAppManager\Webserver.API.WebApplicationManager.csproj,File,src\WebAppManager\obj\x64\Release\Pages\LoginDialog.g.cs,40,84,T:System.Windows.Markup.IComponentConnector,,,,,IComponentConnector
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\WebAppManager\Webserver.API.WebApplicationManager.csproj,File,src\WebAppManager\Pages\LoginDialog.xaml.cs,10,39,T:System.Windows.Window,,,,,Window
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\WebAppManager\Webserver.API.WebApplicationManager.csproj,File,src\WebAppManager\Pages\WebAppConfigCreatorWindow.xaml.cs,331,8,T:System.Windows.Window,,,,,public Screen GetWindowScreen(Window window)
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\WebAppManager\Webserver.API.WebApplicationManager.csproj,File,src\WebAppManager\Pages\WebAppConfigCreatorWindow.xaml.cs,331,8,T:System.Windows.Forms.Screen,,,,,public Screen GetWindowScreen(Window window)
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\WebAppManager\Webserver.API.WebApplicationManager.csproj,File,src\WebAppManager\Pages\WebAppConfigCreatorWindow.xaml.cs,333,12,T:System.Windows.Interop.WindowInteropHelper,,,,,return Screen.FromHandle(new System.Windows.Interop.WindowInteropHelper(window).Handle);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\WebAppManager\Webserver.API.WebApplicationManager.csproj,File,src\WebAppManager\Pages\WebAppConfigCreatorWindow.xaml.cs,333,12,M:System.Windows.Interop.WindowInteropHelper.#ctor(System.Windows.Window),,,,,return Screen.FromHandle(new System.Windows.Interop.WindowInteropHelper(window).Handle);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\WebAppManager\Webserver.API.WebApplicationManager.csproj,File,src\WebAppManager\Pages\WebAppConfigCreatorWindow.xaml.cs,333,12,P:System.Windows.Interop.WindowInteropHelper.Handle,,,,,return Screen.FromHandle(new System.Windows.Interop.WindowInteropHelper(window).Handle);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\WebAppManager\Webserver.API.WebApplicationManager.csproj,File,src\WebAppManager\Pages\WebAppConfigCreatorWindow.xaml.cs,333,12,T:System.Windows.Forms.Screen,,,,,return Screen.FromHandle(new System.Windows.Interop.WindowInteropHelper(window).Handle);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\WebAppManager\Webserver.API.WebApplicationManager.csproj,File,src\WebAppManager\Pages\WebAppConfigCreatorWindow.xaml.cs,333,12,T:System.Windows.Forms.Screen,,,,,return Screen.FromHandle(new System.Windows.Interop.WindowInteropHelper(window).Handle);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\WebAppManager\Webserver.API.WebApplicationManager.csproj,File,src\WebAppManager\Pages\WebAppConfigCreatorWindow.xaml.cs,333,12,M:System.Windows.Forms.Screen.FromHandle(System.IntPtr),,,,,return Screen.FromHandle(new System.Windows.Interop.WindowInteropHelper(window).Handle);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\WebAppManager\Webserver.API.WebApplicationManager.csproj,File,src\WebAppManager\Pages\WebAppConfigCreatorWindow.xaml.cs,311,8,T:System.Windows.Window,,,,,"private (double DpiScaleX, double DpiScaleY) GetDpiScale(Window window)"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\WebAppManager\Webserver.API.WebApplicationManager.csproj,File,src\WebAppManager\Pages\WebAppConfigCreatorWindow.xaml.cs,318,20,T:System.Windows.Media.CompositionTarget,,,,,"return (source.CompositionTarget.TransformToDevice.M11,                             source.CompositionTarget.TransformToDevice.M22);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\WebAppManager\Webserver.API.WebApplicationManager.csproj,File,src\WebAppManager\Pages\WebAppConfigCreatorWindow.xaml.cs,318,20,P:System.Windows.PresentationSource.CompositionTarget,,,,,"return (source.CompositionTarget.TransformToDevice.M11,                             source.CompositionTarget.TransformToDevice.M22);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\WebAppManager\Webserver.API.WebApplicationManager.csproj,File,src\WebAppManager\Pages\WebAppConfigCreatorWindow.xaml.cs,318,20,T:System.Windows.Media.Matrix,,,,,"return (source.CompositionTarget.TransformToDevice.M11,                             source.CompositionTarget.TransformToDevice.M22);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\WebAppManager\Webserver.API.WebApplicationManager.csproj,File,src\WebAppManager\Pages\WebAppConfigCreatorWindow.xaml.cs,318,20,P:System.Windows.Media.CompositionTarget.TransformToDevice,,,,,"return (source.CompositionTarget.TransformToDevice.M11,                             source.CompositionTarget.TransformToDevice.M22);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\WebAppManager\Webserver.API.WebApplicationManager.csproj,File,src\WebAppManager\Pages\WebAppConfigCreatorWindow.xaml.cs,318,20,P:System.Windows.Media.Matrix.M22,,,,,"return (source.CompositionTarget.TransformToDevice.M11,                             source.CompositionTarget.TransformToDevice.M22);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\WebAppManager\Webserver.API.WebApplicationManager.csproj,File,src\WebAppManager\Pages\WebAppConfigCreatorWindow.xaml.cs,318,20,T:System.Windows.Media.CompositionTarget,,,,,"return (source.CompositionTarget.TransformToDevice.M11,                             source.CompositionTarget.TransformToDevice.M22);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\WebAppManager\Webserver.API.WebApplicationManager.csproj,File,src\WebAppManager\Pages\WebAppConfigCreatorWindow.xaml.cs,318,20,P:System.Windows.PresentationSource.CompositionTarget,,,,,"return (source.CompositionTarget.TransformToDevice.M11,                             source.CompositionTarget.TransformToDevice.M22);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\WebAppManager\Webserver.API.WebApplicationManager.csproj,File,src\WebAppManager\Pages\WebAppConfigCreatorWindow.xaml.cs,318,20,T:System.Windows.Media.Matrix,,,,,"return (source.CompositionTarget.TransformToDevice.M11,                             source.CompositionTarget.TransformToDevice.M22);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\WebAppManager\Webserver.API.WebApplicationManager.csproj,File,src\WebAppManager\Pages\WebAppConfigCreatorWindow.xaml.cs,318,20,P:System.Windows.Media.CompositionTarget.TransformToDevice,,,,,"return (source.CompositionTarget.TransformToDevice.M11,                             source.CompositionTarget.TransformToDevice.M22);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\WebAppManager\Webserver.API.WebApplicationManager.csproj,File,src\WebAppManager\Pages\WebAppConfigCreatorWindow.xaml.cs,318,20,P:System.Windows.Media.Matrix.M11,,,,,"return (source.CompositionTarget.TransformToDevice.M11,                             source.CompositionTarget.TransformToDevice.M22);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\WebAppManager\Webserver.API.WebApplicationManager.csproj,File,src\WebAppManager\Pages\WebAppConfigCreatorWindow.xaml.cs,316,16,T:System.Windows.Media.CompositionTarget,,,,,"if (source?.CompositionTarget != null)                  {                      return (source.CompositionTarget.TransformToDevice.M11,                             source.CompositionTarget.TransformToDevice.M22);                  }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\WebAppManager\Webserver.API.WebApplicationManager.csproj,File,src\WebAppManager\Pages\WebAppConfigCreatorWindow.xaml.cs,316,16,P:System.Windows.PresentationSource.CompositionTarget,,,,,"if (source?.CompositionTarget != null)                  {                      return (source.CompositionTarget.TransformToDevice.M11,                             source.CompositionTarget.TransformToDevice.M22);                  }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\WebAppManager\Webserver.API.WebApplicationManager.csproj,File,src\WebAppManager\Pages\WebAppConfigCreatorWindow.xaml.cs,315,16,T:System.Windows.PresentationSource,,,,,var source = PresentationSource.FromVisual(window);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\WebAppManager\Webserver.API.WebApplicationManager.csproj,File,src\WebAppManager\Pages\WebAppConfigCreatorWindow.xaml.cs,315,16,T:System.Windows.PresentationSource,,,,,var source = PresentationSource.FromVisual(window);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\WebAppManager\Webserver.API.WebApplicationManager.csproj,File,src\WebAppManager\Pages\WebAppConfigCreatorWindow.xaml.cs,315,16,M:System.Windows.PresentationSource.FromVisual(System.Windows.Media.Visual),,,,,var source = PresentationSource.FromVisual(window);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\WebAppManager\Webserver.API.WebApplicationManager.csproj,File,src\WebAppManager\Pages\WebAppConfigCreatorWindow.xaml.cs,238,8,T:System.Windows.Forms.Screen,,,,,"public void SetWindowScreen(Window window, Screen screen)"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\WebAppManager\Webserver.API.WebApplicationManager.csproj,File,src\WebAppManager\Pages\WebAppConfigCreatorWindow.xaml.cs,238,8,T:System.Windows.Window,,,,,"public void SetWindowScreen(Window window, Screen screen)"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\WebAppManager\Webserver.API.WebApplicationManager.csproj,File,src\WebAppManager\Pages\WebAppConfigCreatorWindow.xaml.cs,307,16,T:System.Windows.WindowStartupLocation,,,,,window.WindowStartupLocation = WindowStartupLocation.CenterScreen;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\WebAppManager\Webserver.API.WebApplicationManager.csproj,File,src\WebAppManager\Pages\WebAppConfigCreatorWindow.xaml.cs,307,16,T:System.Windows.WindowStartupLocation,,,,,window.WindowStartupLocation = WindowStartupLocation.CenterScreen;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\WebAppManager\Webserver.API.WebApplicationManager.csproj,File,src\WebAppManager\Pages\WebAppConfigCreatorWindow.xaml.cs,307,16,F:System.Windows.WindowStartupLocation.CenterScreen,,,,,window.WindowStartupLocation = WindowStartupLocation.CenterScreen;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\WebAppManager\Webserver.API.WebApplicationManager.csproj,File,src\WebAppManager\Pages\WebAppConfigCreatorWindow.xaml.cs,307,16,T:System.Windows.WindowStartupLocation,,,,,window.WindowStartupLocation = WindowStartupLocation.CenterScreen;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\WebAppManager\Webserver.API.WebApplicationManager.csproj,File,src\WebAppManager\Pages\WebAppConfigCreatorWindow.xaml.cs,307,16,P:System.Windows.Window.WindowStartupLocation,,,,,window.WindowStartupLocation = WindowStartupLocation.CenterScreen;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\WebAppManager\Webserver.API.WebApplicationManager.csproj,File,src\WebAppManager\Pages\WebAppConfigCreatorWindow.xaml.cs,306,16,T:System.Windows.Forms.MessageBox,,,,,"System.Windows.Forms.MessageBox.Show($""SetWindowScreen failed: {ex.Message}. Using fallback positioning."");"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\WebAppManager\Webserver.API.WebApplicationManager.csproj,File,src\WebAppManager\Pages\WebAppConfigCreatorWindow.xaml.cs,306,16,T:System.Windows.Forms.DialogResult,,,,,"System.Windows.Forms.MessageBox.Show($""SetWindowScreen failed: {ex.Message}. Using fallback positioning."");"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\WebAppManager\Webserver.API.WebApplicationManager.csproj,File,src\WebAppManager\Pages\WebAppConfigCreatorWindow.xaml.cs,306,16,M:System.Windows.Forms.MessageBox.Show(System.String),,,,,"System.Windows.Forms.MessageBox.Show($""SetWindowScreen failed: {ex.Message}. Using fallback positioning."");"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\WebAppManager\Webserver.API.WebApplicationManager.csproj,File,src\WebAppManager\Pages\WebAppConfigCreatorWindow.xaml.cs,301,16,P:System.Windows.Window.Top,,,,,window.Top = top;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\WebAppManager\Webserver.API.WebApplicationManager.csproj,File,src\WebAppManager\Pages\WebAppConfigCreatorWindow.xaml.cs,300,16,P:System.Windows.Window.Left,,,,,window.Left = left;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\WebAppManager\Webserver.API.WebApplicationManager.csproj,File,src\WebAppManager\Pages\WebAppConfigCreatorWindow.xaml.cs,277,20,P:System.Windows.FrameworkElement.Height,,,,,window.Height = windowHeight;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\WebAppManager\Webserver.API.WebApplicationManager.csproj,File,src\WebAppManager\Pages\WebAppConfigCreatorWindow.xaml.cs,271,20,P:System.Windows.FrameworkElement.Width,,,,,window.Width = windowWidth;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\WebAppManager\Webserver.API.WebApplicationManager.csproj,File,src\WebAppManager\Pages\WebAppConfigCreatorWindow.xaml.cs,265,16,P:System.Windows.FrameworkElement.Height,,,,,var windowHeight = window.Height;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\WebAppManager\Webserver.API.WebApplicationManager.csproj,File,src\WebAppManager\Pages\WebAppConfigCreatorWindow.xaml.cs,264,16,P:System.Windows.FrameworkElement.Width,,,,,var windowWidth = window.Width;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\WebAppManager\Webserver.API.WebApplicationManager.csproj,File,src\WebAppManager\Pages\WebAppConfigCreatorWindow.xaml.cs,252,16,P:System.Windows.Forms.Screen.WorkingArea,,,,,var workingArea = screen.WorkingArea;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\WebAppManager\Webserver.API.WebApplicationManager.csproj,File,src\WebAppManager\Pages\WebAppConfigCreatorWindow.xaml.cs,249,20,T:System.Windows.WindowStartupLocation,,,,,window.WindowStartupLocation = WindowStartupLocation.Manual;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\WebAppManager\Webserver.API.WebApplicationManager.csproj,File,src\WebAppManager\Pages\WebAppConfigCreatorWindow.xaml.cs,249,20,T:System.Windows.WindowStartupLocation,,,,,window.WindowStartupLocation = WindowStartupLocation.Manual;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\WebAppManager\Webserver.API.WebApplicationManager.csproj,File,src\WebAppManager\Pages\WebAppConfigCreatorWindow.xaml.cs,249,20,F:System.Windows.WindowStartupLocation.Manual,,,,,window.WindowStartupLocation = WindowStartupLocation.Manual;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\WebAppManager\Webserver.API.WebApplicationManager.csproj,File,src\WebAppManager\Pages\WebAppConfigCreatorWindow.xaml.cs,249,20,T:System.Windows.WindowStartupLocation,,,,,window.WindowStartupLocation = WindowStartupLocation.Manual;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\WebAppManager\Webserver.API.WebApplicationManager.csproj,File,src\WebAppManager\Pages\WebAppConfigCreatorWindow.xaml.cs,249,20,P:System.Windows.Window.WindowStartupLocation,,,,,window.WindowStartupLocation = WindowStartupLocation.Manual;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\WebAppManager\Webserver.API.WebApplicationManager.csproj,File,src\WebAppManager\Pages\WebAppConfigCreatorWindow.xaml.cs,247,16,P:System.Windows.FrameworkElement.IsLoaded,,,,,if (!window.IsLoaded)                  {                      window.WindowStartupLocation = WindowStartupLocation.Manual;                  }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\WebAppManager\Webserver.API.WebApplicationManager.csproj,File,src\WebAppManager\Pages\WebAppConfigCreatorWindow.xaml.cs,228,8,T:System.Windows.RoutedEventArgs,,,,,"private void BackToMainApplication_Click(object sender, RoutedEventArgs e)"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\WebAppManager\Webserver.API.WebApplicationManager.csproj,File,src\WebAppManager\Pages\WebAppConfigCreatorWindow.xaml.cs,235,12,M:System.Windows.Window.Close,,,,,this.Close();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\WebAppManager\Webserver.API.WebApplicationManager.csproj,File,src\WebAppManager\Pages\WebAppConfigCreatorWindow.xaml.cs,234,12,M:System.Windows.Window.Show,,,,,window.Show();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\WebAppManager\Webserver.API.WebApplicationManager.csproj,File,src\WebAppManager\Pages\WebAppConfigCreatorWindow.xaml.cs,233,12,T:System.Windows.Application,,,,,"SetWindowScreen(window, GetWindowScreen(App.Current.MainWindow));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\WebAppManager\Webserver.API.WebApplicationManager.csproj,File,src\WebAppManager\Pages\WebAppConfigCreatorWindow.xaml.cs,233,12,T:System.Windows.Application,,,,,"SetWindowScreen(window, GetWindowScreen(App.Current.MainWindow));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\WebAppManager\Webserver.API.WebApplicationManager.csproj,File,src\WebAppManager\Pages\WebAppConfigCreatorWindow.xaml.cs,233,12,P:System.Windows.Application.Current,,,,,"SetWindowScreen(window, GetWindowScreen(App.Current.MainWindow));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\WebAppManager\Webserver.API.WebApplicationManager.csproj,File,src\WebAppManager\Pages\WebAppConfigCreatorWindow.xaml.cs,233,12,T:System.Windows.Window,,,,,"SetWindowScreen(window, GetWindowScreen(App.Current.MainWindow));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\WebAppManager\Webserver.API.WebApplicationManager.csproj,File,src\WebAppManager\Pages\WebAppConfigCreatorWindow.xaml.cs,233,12,P:System.Windows.Application.MainWindow,,,,,"SetWindowScreen(window, GetWindowScreen(App.Current.MainWindow));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\WebAppManager\Webserver.API.WebApplicationManager.csproj,File,src\WebAppManager\Pages\WebAppConfigCreatorWindow.xaml.cs,233,12,T:System.Windows.Forms.Screen,,,,,"SetWindowScreen(window, GetWindowScreen(App.Current.MainWindow));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\WebAppManager\Webserver.API.WebApplicationManager.csproj,File,src\WebAppManager\Pages\WebAppConfigCreatorWindow.xaml.cs,224,12,M:System.Windows.Window.OnClosing(System.ComponentModel.CancelEventArgs),,,,,base.OnClosing(e);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\WebAppManager\Webserver.API.WebApplicationManager.csproj,File,src\WebAppManager\Pages\WebAppConfigCreatorWindow.xaml.cs,219,24,T:System.Windows.MessageBox,,,,,"System.Windows.MessageBox.Show($""Error during window transition: {ex.Message}"");"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\WebAppManager\Webserver.API.WebApplicationManager.csproj,File,src\WebAppManager\Pages\WebAppConfigCreatorWindow.xaml.cs,219,24,T:System.Windows.MessageBoxResult,,,,,"System.Windows.MessageBox.Show($""Error during window transition: {ex.Message}"");"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\WebAppManager\Webserver.API.WebApplicationManager.csproj,File,src\WebAppManager\Pages\WebAppConfigCreatorWindow.xaml.cs,219,24,M:System.Windows.MessageBox.Show(System.String),,,,,"System.Windows.MessageBox.Show($""Error during window transition: {ex.Message}"");"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\WebAppManager\Webserver.API.WebApplicationManager.csproj,File,src\WebAppManager\Pages\WebAppConfigCreatorWindow.xaml.cs,215,24,M:System.Windows.Window.Close,,,,,this.Close();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\WebAppManager\Webserver.API.WebApplicationManager.csproj,File,src\WebAppManager\Pages\WebAppConfigCreatorWindow.xaml.cs,211,24,M:System.Windows.Window.Show,,,,,window.Show();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\WebAppManager\Webserver.API.WebApplicationManager.csproj,File,src\WebAppManager\Pages\WebAppConfigCreatorWindow.xaml.cs,210,24,T:System.Windows.Application,,,,,"SetWindowScreen(window, GetWindowScreen(App.Current.MainWindow));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\WebAppManager\Webserver.API.WebApplicationManager.csproj,File,src\WebAppManager\Pages\WebAppConfigCreatorWindow.xaml.cs,210,24,T:System.Windows.Application,,,,,"SetWindowScreen(window, GetWindowScreen(App.Current.MainWindow));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\WebAppManager\Webserver.API.WebApplicationManager.csproj,File,src\WebAppManager\Pages\WebAppConfigCreatorWindow.xaml.cs,210,24,P:System.Windows.Application.Current,,,,,"SetWindowScreen(window, GetWindowScreen(App.Current.MainWindow));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\WebAppManager\Webserver.API.WebApplicationManager.csproj,File,src\WebAppManager\Pages\WebAppConfigCreatorWindow.xaml.cs,210,24,T:System.Windows.Window,,,,,"SetWindowScreen(window, GetWindowScreen(App.Current.MainWindow));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\WebAppManager\Webserver.API.WebApplicationManager.csproj,File,src\WebAppManager\Pages\WebAppConfigCreatorWindow.xaml.cs,210,24,P:System.Windows.Application.MainWindow,,,,,"SetWindowScreen(window, GetWindowScreen(App.Current.MainWindow));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\WebAppManager\Webserver.API.WebApplicationManager.csproj,File,src\WebAppManager\Pages\WebAppConfigCreatorWindow.xaml.cs,210,24,T:System.Windows.Forms.Screen,,,,,"SetWindowScreen(window, GetWindowScreen(App.Current.MainWindow));"
